trait_type,phenocode,pheno_sex,coding,modifier,description,description_more,coding_description,category,aws_link_tabix,n_cases_full_cohort_both_sexes,n_cases_full_cohort_females,n_cases_full_cohort_males,pops,num_pops,n_cases_AFR,n_cases_AMR,n_cases_CSA,n_cases_EAS,n_cases_EUR,n_cases_MID,n_controls_AFR,n_controls_AMR,n_controls_CSA,n_controls_EAS,n_controls_EUR,n_controls_MID,saige_heritability_AFR,saige_heritability_AMR,saige_heritability_CSA,saige_heritability_EAS,saige_heritability_EUR,saige_heritability_MID,lambda_gc_AFR,lambda_gc_AMR,lambda_gc_CSA,lambda_gc_EAS,lambda_gc_EUR.x,lambda_gc_MID,filename,filename_tabix,aws_link,wget,wget_tabix,size_in_bytes,size_in_bytes_tabix,md5_hex,md5_hex_tabix,phenocode_annotate_lst,ICD10_code,to_remove,new_pheno_annot,lambda_gc_EUR.y,phenotype_qc_EUR,pops_pass_qc,sldsc_25bin_h2_observed_EUR,ICD10_code_new,to_remove_dups
icd10,C17,both_sexes,,,C17 Malignant neoplasm of small intestine,truncated: true,,Chapter II Neoplasms | C15-C26 Malignant neoplasms of digestive organs | C17 Malignant neoplasm of small intestine,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/icd10-C17-both_sexes.tsv.bgz.tbi,273.0,112.0,143.0,EUR,1.0,,,,,244.0,,,,,,420287.0,,,,,,0.089472,,,,,,0.96927,,icd10-C17-both_sexes.tsv.bgz,icd10-C17-both_sexes.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-C17-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-C17-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/icd10-C17-both_sexes.tsv.bgz.tbi,520445486.0,1750847.0,a6b371b5f84cfebdb3cd7fcbd33a8aa5,51383e58299645de0516811b61a861dd,IC_Malignant_neoplasm_of_small_intestine_h0.08947_n273,C17,0,IC_Malignant_neoplasm_of_small_intestine_h0.08947,0.984,h2_z_insignificant,,-0.0056,C17,0
icd10,C18,both_sexes,,,C18 Malignant neoplasm of colon,truncated: true,,Chapter II Neoplasms | C15-C26 Malignant neoplasms of digestive organs | C18 Malignant neoplasm of colon,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/icd10-C18-both_sexes.tsv.bgz.tbi,4232.0,1760.0,2156.0,EUR,1.0,,,,,3759.0,,,,,,416772.0,,,,,,0.11563,,,,,,1.0462,,icd10-C18-both_sexes.tsv.bgz,icd10-C18-both_sexes.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-C18-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-C18-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/icd10-C18-both_sexes.tsv.bgz.tbi,545578861.0,1751891.0,f1b1f2f694af2a8c5c3448fbe12e8166,d9b4ee9a5d8ebc7302a381bfb0f7e28c,IC_Malignant_neoplasm_of_colon_h0.11563_n4232,C18,0,IC_Malignant_neoplasm_of_colon_h0.11563,1.06,h2_z_insignificant,,0.0046,C18,0
icd10,C21,both_sexes,,,C21 Malignant neoplasm of anus and anal canal,truncated: true,,Chapter II Neoplasms | C15-C26 Malignant neoplasms of digestive organs | C21 Malignant neoplasm of anus and anal canal,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/icd10-C21-both_sexes.tsv.bgz.tbi,252.0,162.0,77.0,EUR,1.0,,,,,236.0,,,,,,420295.0,,,,,,0.19244,,,,,,1.0149,,icd10-C21-both_sexes.tsv.bgz,icd10-C21-both_sexes.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-C21-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-C21-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/icd10-C21-both_sexes.tsv.bgz.tbi,519840909.0,1750875.0,4700c84008457a005169a24348d7dfca,2cbfb35e9478e85c6c5a8551be04b9cc,IC_Malignant_neoplasm_of_anus_and_anal_canal_h0.19244_n252,C21,0,IC_Malignant_neoplasm_of_anus_and_anal_canal_h0.19244,0.99,h2_z_insignificant,,0.0038,C21,0
icd10,C25,both_sexes,,,C25 Malignant neoplasm of pancreas,truncated: true,,Chapter II Neoplasms | C15-C26 Malignant neoplasms of digestive organs | C25 Malignant neoplasm of pancreas,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/icd10-C25-both_sexes.tsv.bgz.tbi,1057.0,449.0,529.0,EUR,1.0,,,,,933.0,,,,,,419598.0,,,,,,0.068539,,,,,,1.0023,,icd10-C25-both_sexes.tsv.bgz,icd10-C25-both_sexes.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-C25-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-C25-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/icd10-C25-both_sexes.tsv.bgz.tbi,536821325.0,1751923.0,c6ac2e43961fbf554d05bea7f66beccb,17440c6aa0bfb772bc707455e90fcc46,IC_Malignant_neoplasm_of_pancreas_h0.06854_n1057,C25,0,IC_Malignant_neoplasm_of_pancreas_h0.06854,1.04,h2_z_insignificant,,0.0008,C25,0
icd10,C26,both_sexes,,,C26 Malignant neoplasm of other and ill-defined digestive organs,truncated: true,,Chapter II Neoplasms | C15-C26 Malignant neoplasms of digestive organs | C26 Malignant neoplasm of other and ill-defined digestive organs,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/icd10-C26-both_sexes.tsv.bgz.tbi,378.0,138.0,207.0,EUR,1.0,,,,,328.0,,,,,,420203.0,,,,,,0.16695,,,,,,0.98612,,icd10-C26-both_sexes.tsv.bgz,icd10-C26-both_sexes.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-C26-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-C26-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/icd10-C26-both_sexes.tsv.bgz.tbi,524983229.0,1751230.0,a09ce7080ce4dff0e4f83fde8f772c7d,4c939aacc46c36274928e14face50b9b,IC_Malignant_neoplasm_of_other_and_ill-defined_digestive_organs_h0.16695_n378,C26,0,IC_Malignant_neoplasm_of_other_and_ill_defined_digestive_organs_h0.16695,0.972,h2_z_insignificant,,0.0033,C26,0
icd10,C34,both_sexes,,,C34 Malignant neoplasm of bronchus and lung,truncated: true,,Chapter II Neoplasms | C30-C39 Malignant neoplasms of respiratory and intrathoracic organs | C34 Malignant neoplasm of bronchus and lung,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/icd10-C34-both_sexes.tsv.bgz.tbi,3423.0,1482.0,1679.0,EUR,1.0,,,,,3048.0,,,,,,417483.0,,,,,,0.15624,,,,,,1.0453,,icd10-C34-both_sexes.tsv.bgz,icd10-C34-both_sexes.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-C34-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-C34-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/icd10-C34-both_sexes.tsv.bgz.tbi,544809858.0,1751796.0,b7c42dcfd03e8e7f34a2c315adce7909,34270523138af3a810de1987088edbf3,IC_Malignant_neoplasm_of_bronchus_and_lung_h0.15624_n3423,C34,0,IC_Malignant_neoplasm_of_bronchus_and_lung_h0.15624,1.05,not_EUR_plus_1,,0.0076,C34,0
icd10,C43,both_sexes,,,C43 Malignant melanoma of skin,truncated: true,,Chapter II Neoplasms | C43-C44 Melanoma and other malignant neoplasms of skin | C43 Malignant melanoma of skin,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/icd10-C43-both_sexes.tsv.bgz.tbi,2788.0,1435.0,1185.0,EUR,1.0,,,,,2598.0,,,,,,417933.0,,,,,,0.062002,,,,,,1.0314,,icd10-C43-both_sexes.tsv.bgz,icd10-C43-both_sexes.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-C43-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-C43-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/icd10-C43-both_sexes.tsv.bgz.tbi,543797665.0,1752277.0,3fadb1f31874d21cf4316307c4300376,cdd985becf59e5a9387853afbb269281,IC_Malignant_melanoma_of_skin_h0.06200_n2788,C43,0,IC_Malignant_melanoma_of_skin_h0.06200,1.02,h2_z_insignificant,,0.0026,C43,0
icd10,C44,both_sexes,,,C44 Other malignant neoplasms of skin,truncated: true,,Chapter II Neoplasms | C43-C44 Melanoma and other malignant neoplasms of skin | C44 Other malignant neoplasms of skin,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/icd10-C44-both_sexes.tsv.bgz.tbi,15426.0,6813.0,7742.0,EUR,1.0,,,,,14388.0,,,,,,406143.0,,,,,,0.082863,,,,,,1.0957,,icd10-C44-both_sexes.tsv.bgz,icd10-C44-both_sexes.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-C44-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-C44-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/icd10-C44-both_sexes.tsv.bgz.tbi,547547793.0,1752211.0,5d9cec287d86d3a7db59cda3bde530dd,66a5f47f3bf3474750b2812f2ddbbe39,IC_Other_malignant_neoplasms_of_skin_h0.08286_n15426,C44,0,IC_Other_malignant_neoplasms_of_skin_h0.08286,1.08,not_EUR_plus_1,,0.0212,C44,0
icd10,C45,both_sexes,,,C45 Mesothelioma,truncated: true,,Chapter II Neoplasms | C45-C49 Malignant neoplasms of mesothelial and soft tissue | C45 Mesothelioma,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/icd10-C45-both_sexes.tsv.bgz.tbi,336.0,61.0,255.0,EUR,1.0,,,,,308.0,,,,,,420223.0,,,,,,0.15596,,,,,,1.0181,,icd10-C45-both_sexes.tsv.bgz,icd10-C45-both_sexes.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-C45-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-C45-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/icd10-C45-both_sexes.tsv.bgz.tbi,523902431.0,1750999.0,1876d4d664871c3e7055bf50e70de015,fdc0d67f4cfc682cbb08904e7d764a73,IC_Mesothelioma_h0.15596_n336,C45,0,IC_Mesothelioma_h0.15596,1.01,h2_z_insignificant,,0.0014,C45,0
icd10,C50,both_sexes,,,C50 Malignant neoplasm of breast,truncated: true,,Chapter II Neoplasms | C50-C50 Malignant neoplasm of breast | C50 Malignant neoplasm of breast,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/icd10-C50-both_sexes.tsv.bgz.tbi,13306.0,12184.0,94.0,"AFR,CSA,EAS,EUR",4.0,114.0,,148.0,67.0,11779.0,,6522.0,,8728.0,2642.0,408752.0,,0.0604,,0.0789,0.0787,0.064061,,1.0026,,1.0059,1.0302,1.051,,icd10-C50-both_sexes.tsv.bgz,icd10-C50-both_sexes.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-C50-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-C50-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/icd10-C50-both_sexes.tsv.bgz.tbi,1848069448.0,2122782.0,6f85038a3a0d5578ada8cea47ba6d8ad,7a53f1a9e0e9ec52ad4029c06bbf5afe,IC_Malignant_neoplasm_of_breast_h0.06406_n13306,C50,0,IC_Malignant_neoplasm_of_breast_h0.06406,1.04,not_EUR_plus_1,,0.0147,C50,0
icd10,C67,both_sexes,,,C67 Malignant neoplasm of bladder,truncated: true,,Chapter II Neoplasms | C64-C68 Malignant neoplasms of urinary tract | C67 Malignant neoplasm of bladder,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/icd10-C67-both_sexes.tsv.bgz.tbi,2883.0,646.0,2015.0,EUR,1.0,,,,,2576.0,,,,,,417955.0,,,,,,0.068164,,,,,,1.0318,,icd10-C67-both_sexes.tsv.bgz,icd10-C67-both_sexes.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-C67-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/icd10-C67-both_sexes.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/icd10-C67-both_sexes.tsv.bgz.tbi,544163459.0,1751803.0,724c01f562b5cf018506f5cede906e9c,7ac1f7724ef16aeaf1116a540736a185,IC_Malignant_neoplasm_of_bladder_h0.06816_n2883,C67,0,IC_Malignant_neoplasm_of_bladder_h0.06816,1.0,h2_z_insignificant,,0.0036,C67,0
