trait_type,phenocode,pheno_sex,coding,modifier,description,description_more,coding_description,category,aws_link_tabix,n_cases_full_cohort_both_sexes,n_cases_full_cohort_females,n_cases_full_cohort_males,pops,num_pops,n_cases_AFR,n_cases_AMR,n_cases_CSA,n_cases_EAS,n_cases_EUR,n_cases_MID,n_controls_AFR,n_controls_AMR,n_controls_CSA,n_controls_EAS,n_controls_EUR,n_controls_MID,saige_heritability_AFR,saige_heritability_AMR,saige_heritability_CSA,saige_heritability_EAS,saige_heritability_EUR,saige_heritability_MID,lambda_gc_AFR,lambda_gc_AMR,lambda_gc_CSA,lambda_gc_EAS,lambda_gc_EUR.x,lambda_gc_MID,filename,filename_tabix,aws_link,wget,wget_tabix,size_in_bytes,size_in_bytes_tabix,md5_hex,md5_hex_tabix,phenocode_annotate_lst,ICD10_code,to_remove,new_pheno_annot,lambda_gc_EUR.y,phenotype_qc_EUR,pops_pass_qc,sldsc_25bin_h2_observed_EUR,ICD10_code_new,to_remove_dups
categorical,20001,both_sexes,1060,,"Cancer code, self-reported","Code for cancer. If the participant was uncertain of the type of cancer they had had, then they described it to the interviewer (a trained nurse) who attempted to place it within the coding tree. If the cancer could not be located in the coding tree then the interviewer entered a free-text description of it. These free-text descriptions were subsequently examined by a doctor and, where possible, matched to entries in the coding tree. Free-text descriptions which could not be matched with very high probability have been marked as ""unclassifiable"".",non-melanoma skin cancer,UK Biobank Assessment Centre > Verbal interview > Medical conditions,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20001-both_sexes-1060.tsv.bgz.tbi,671,290,381,EUR,1,,,,,625,,,,,,419848,,,,,,0.13612,,,,,,1.0032,,categorical-20001-both_sexes-1060.tsv.bgz,categorical-20001-both_sexes-1060.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20001-both_sexes-1060.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20001-both_sexes-1060.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20001-both_sexes-1060.tsv.bgz.tbi,532878955,1751670,faa0707b6e39ec9029cb1f0deb1a93d9,2a8cbb846853c7f6b94165348975ee07,CA_Medical_conditions_h0.13612_n671,C43.51,0,CA_non_melanoma_skin_cancer_h0.13612,0.962,h2_z_insignificant,,-0.0011,C44,0
categorical,20002,both_sexes,1226,,"Non-cancer illness code, self-reported","Code for non-cancer illness. If the participant was uncertain of the type of illness they had had, then they described it to the interviewer (a trained nurse) who attempted to place it within the coding tree. If the illness could not be located in the coding tree then the interviewer entered a free-text description of it. These free-text descriptions were subsequently examined by a doctor and, where possible, matched to entries in the coding tree. Free-text descriptions which could not be matched with very high probability have been marked as ""unclassifiable"".   Note that myasthenia gravis appears twice (under codes 1260 and 1437). Please ensure you use both codes to capture all relevant diagnoses.",hypothyroidism/myxoedema,UK Biobank Assessment Centre > Verbal interview > Medical conditions,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20002-both_sexes-1226.tsv.bgz.tbi,23448,19930,3518,"AFR,CSA,EUR",3,135,,543,,20563,,6489,,8306,,399910,,0.0308,,0.0346,,0.1243,,1.0065,,1.0197,,1.1304,,categorical-20002-both_sexes-1226.tsv.bgz,categorical-20002-both_sexes-1226.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20002-both_sexes-1226.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20002-both_sexes-1226.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20002-both_sexes-1226.tsv.bgz.tbi,1680864772,2064427,59528ee6bf02758fa8ab447d9b8cd10e,97cd50d014ad6f627cb568c3e2c13a71,CA_hypothyroidism_myxoedema_h0.12430_n23448,E03.8,0,CA_hypothyroidism_myxoedema_h0.12430,1.14,PASS,"CSA,EUR",0.0514,E03.9,0
categorical,20002,both_sexes,1074,,"Non-cancer illness code, self-reported","Code for non-cancer illness. If the participant was uncertain of the type of illness they had had, then they described it to the interviewer (a trained nurse) who attempted to place it within the coding tree. If the illness could not be located in the coding tree then the interviewer entered a free-text description of it. These free-text descriptions were subsequently examined by a doctor and, where possible, matched to entries in the coding tree. Free-text descriptions which could not be matched with very high probability have been marked as ""unclassifiable"".   Note that myasthenia gravis appears twice (under codes 1260 and 1437). Please ensure you use both codes to capture all relevant diagnoses.",angina,UK Biobank Assessment Centre > Verbal interview > Medical conditions,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20002-both_sexes-1074.tsv.bgz.tbi,15537,5053,10484,"AFR,CSA,EUR,MID",4,150,,494,,13408,72,6474,,8355,,407065,1523,0.0861,,0.0446,,0.096313,0,0.98787,,1.0071,,1.0801,1.0289,categorical-20002-both_sexes-1074.tsv.bgz,categorical-20002-both_sexes-1074.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20002-both_sexes-1074.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20002-both_sexes-1074.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20002-both_sexes-1074.tsv.bgz.tbi,1926482602,2136247,151e335e74a46f1345e750635b3d1866,dd076aece6f4b6e34712c3d0a0a63d48,CA_angina_h0.09631_n15537,I23.7,1,CA_angina_h0.09631,1.07,PASS,"CSA,EUR",0.0218,I20,0
categorical,20002,both_sexes,1459,,"Non-cancer illness code, self-reported","Code for non-cancer illness. If the participant was uncertain of the type of illness they had had, then they described it to the interviewer (a trained nurse) who attempted to place it within the coding tree. If the illness could not be located in the coding tree then the interviewer entered a free-text description of it. These free-text descriptions were subsequently examined by a doctor and, where possible, matched to entries in the coding tree. Free-text descriptions which could not be matched with very high probability have been marked as ""unclassifiable"".   Note that myasthenia gravis appears twice (under codes 1260 and 1437). Please ensure you use both codes to capture all relevant diagnoses.",colitis/not crohns or ulcerative colitis,UK Biobank Assessment Centre > Verbal interview > Medical conditions,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20002-both_sexes-1459.tsv.bgz.tbi,1226,638,588,EUR,1,,,,,1089,,,,,,419384,,,,,,0.13944,,,,,,1.0182,,categorical-20002-both_sexes-1459.tsv.bgz,categorical-20002-both_sexes-1459.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20002-both_sexes-1459.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20002-both_sexes-1459.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20002-both_sexes-1459.tsv.bgz.tbi,538021622,1751811,72c2816b944daa48e780f6d5bb7c24e1,9d62c223cc311a0b644ca10f60433156,CA_Medical_conditions_h0.13944_n1226,K51.80,0,CA_colitis_not_crohns_or_ulcerative_colitis_h0.13944,1,h2_z_insignificant,,-0.0026,K52,0
categorical,20002,both_sexes,1463,,"Non-cancer illness code, self-reported","Code for non-cancer illness. If the participant was uncertain of the type of illness they had had, then they described it to the interviewer (a trained nurse) who attempted to place it within the coding tree. If the illness could not be located in the coding tree then the interviewer entered a free-text description of it. These free-text descriptions were subsequently examined by a doctor and, where possible, matched to entries in the coding tree. Free-text descriptions which could not be matched with very high probability have been marked as ""unclassifiable"".   Note that myasthenia gravis appears twice (under codes 1260 and 1437). Please ensure you use both codes to capture all relevant diagnoses.",ulcerative colitis,UK Biobank Assessment Centre > Verbal interview > Medical conditions,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20002-both_sexes-1463.tsv.bgz.tbi,2515,1347,1168,"CSA,EUR",2,,,56,,2211,,,,8793,,418262,,,,0.0615,,0.1595,,,,1.0107,,1.0451,,categorical-20002-both_sexes-1463.tsv.bgz,categorical-20002-both_sexes-1463.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20002-both_sexes-1463.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20002-both_sexes-1463.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20002-both_sexes-1463.tsv.bgz.tbi,1091590926,1928621,d62576f4eafb3af61ea8d8e57f0e25d2,0ba5bae0fd005db4761bc89cfe353319,CA_ulcerative_colitis_h0.15950_n2515,K51.80,1,CA_ulcerative_colitis_h0.15950,1.07,h2_z_insignificant,,0.0084,K51,0
categorical,20002,both_sexes,1242,,"Non-cancer illness code, self-reported","Code for non-cancer illness. If the participant was uncertain of the type of illness they had had, then they described it to the interviewer (a trained nurse) who attempted to place it within the coding tree. If the illness could not be located in the coding tree then the interviewer entered a free-text description of it. These free-text descriptions were subsequently examined by a doctor and, where possible, matched to entries in the coding tree. Free-text descriptions which could not be matched with very high probability have been marked as ""unclassifiable"".   Note that myasthenia gravis appears twice (under codes 1260 and 1437). Please ensure you use both codes to capture all relevant diagnoses.",eye/eyelid problem,UK Biobank Assessment Centre > Verbal interview > Medical conditions,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20002-both_sexes-1242.tsv.bgz.tbi,3760,2160,1600,EUR,1,,,,,3318,,,,,,417155,,,,,,0.054333,,,,,,0.98977,,categorical-20002-both_sexes-1242.tsv.bgz,categorical-20002-both_sexes-1242.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20002-both_sexes-1242.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20002-both_sexes-1242.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20002-both_sexes-1242.tsv.bgz.tbi,545081767,1752359,fddec7eb42c039af286b380ed15f1537,35a4ea075823c0a7753695e1e3c43528,CA_Medical_conditions_h0.05433_n3760,H02.856,0,CA_eye_eyelid_problem_h0.05433,1.03,h2_z_insignificant,,0.0047,H03,0
categorical,20002,both_sexes,1281,,"Non-cancer illness code, self-reported","Code for non-cancer illness. If the participant was uncertain of the type of illness they had had, then they described it to the interviewer (a trained nurse) who attempted to place it within the coding tree. If the illness could not be located in the coding tree then the interviewer entered a free-text description of it. These free-text descriptions were subsequently examined by a doctor and, where possible, matched to entries in the coding tree. Free-text descriptions which could not be matched with very high probability have been marked as ""unclassifiable"".   Note that myasthenia gravis appears twice (under codes 1260 and 1437). Please ensure you use both codes to capture all relevant diagnoses.",retinal detachment,UK Biobank Assessment Centre > Verbal interview > Medical conditions,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20002-both_sexes-1281.tsv.bgz.tbi,1595,647,948,EUR,1,,,,,1400,,,,,,419073,,,,,,0.26422,,,,,,1.0088,,categorical-20002-both_sexes-1281.tsv.bgz,categorical-20002-both_sexes-1281.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20002-both_sexes-1281.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20002-both_sexes-1281.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20002-both_sexes-1281.tsv.bgz.tbi,539871080,1752005,08a4c4052b6a52fe34d7df0e75b5e420,a4d19b07c3fd18e1cc880f2369ddbfec,CA_Medical_conditions_h0.26422_n1595,H33.0,0,CA_retinal_detachment_h0.26422,1,h2_z_insignificant,,0.0022,H33,0
categorical,20002,both_sexes,1502,,"Non-cancer illness code, self-reported","Code for non-cancer illness. If the participant was uncertain of the type of illness they had had, then they described it to the interviewer (a trained nurse) who attempted to place it within the coding tree. If the illness could not be located in the coding tree then the interviewer entered a free-text description of it. These free-text descriptions were subsequently examined by a doctor and, where possible, matched to entries in the coding tree. Free-text descriptions which could not be matched with very high probability have been marked as ""unclassifiable"".   Note that myasthenia gravis appears twice (under codes 1260 and 1437). Please ensure you use both codes to capture all relevant diagnoses.",appendicitis,UK Biobank Assessment Centre > Verbal interview > Medical conditions,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20002-both_sexes-1502.tsv.bgz.tbi,4087,2233,1854,"CSA,EUR",2,,,71,,3540,,,,8778,,416933,,,,0,,0.082772,,,,1.0272,,1.0245,,categorical-20002-both_sexes-1502.tsv.bgz,categorical-20002-both_sexes-1502.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20002-both_sexes-1502.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20002-both_sexes-1502.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20002-both_sexes-1502.tsv.bgz.tbi,1112584732,1932388,fcd1107343bbc5a316be032058c5a7cb,588485664e144a744459531edf5d18a8,CA_appendicitis_h0.08277_n4087,K36,0,CA_appendicitis_h0.08277,1.04,h2_z_insignificant,,0.0033,K37,0
categorical,20002,both_sexes,1541,,"Non-cancer illness code, self-reported","Code for non-cancer illness. If the participant was uncertain of the type of illness they had had, then they described it to the interviewer (a trained nurse) who attempted to place it within the coding tree. If the illness could not be located in the coding tree then the interviewer entered a free-text description of it. These free-text descriptions were subsequently examined by a doctor and, where possible, matched to entries in the coding tree. Free-text descriptions which could not be matched with very high probability have been marked as ""unclassifiable"".   Note that myasthenia gravis appears twice (under codes 1260 and 1437). Please ensure you use both codes to capture all relevant diagnoses.",carpal tunnel syndrome,UK Biobank Assessment Centre > Verbal interview > Medical conditions,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20002-both_sexes-1541.tsv.bgz.tbi,812,599,213,EUR,1,,,,,697,,,,,,419776,,,,,,0.054211,,,,,,1.0065,,categorical-20002-both_sexes-1541.tsv.bgz,categorical-20002-both_sexes-1541.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20002-both_sexes-1541.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20002-both_sexes-1541.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20002-both_sexes-1541.tsv.bgz.tbi,534232754,1751804,fb643cf6c4a8ae218c5ed6d4ac868d13,185b8d15be770f1238006f96e05d84ce,CA_Medical_conditions_h0.05421_n812,G56.00,0,CA_carpal_tunnel_syndrome_h0.05421,1.02,h2_z_insignificant,,0.0054,G56,0
categorical,20002,both_sexes,1634,,"Non-cancer illness code, self-reported","Code for non-cancer illness. If the participant was uncertain of the type of illness they had had, then they described it to the interviewer (a trained nurse) who attempted to place it within the coding tree. If the illness could not be located in the coding tree then the interviewer entered a free-text description of it. These free-text descriptions were subsequently examined by a doctor and, where possible, matched to entries in the coding tree. Free-text descriptions which could not be matched with very high probability have been marked as ""unclassifiable"".   Note that myasthenia gravis appears twice (under codes 1260 and 1437). Please ensure you use both codes to capture all relevant diagnoses.",fracture forearm / wrist,UK Biobank Assessment Centre > Verbal interview > Medical conditions,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20002-both_sexes-1634.tsv.bgz.tbi,996,411,585,EUR,1,,,,,878,,,,,,419595,,,,,,0.065482,,,,,,1.0026,,categorical-20002-both_sexes-1634.tsv.bgz,categorical-20002-both_sexes-1634.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20002-both_sexes-1634.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20002-both_sexes-1634.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20002-both_sexes-1634.tsv.bgz.tbi,536228439,1751641,460c2b621ae8101cf3362de0c3306b68,63365dfd97ce74a0d9351239e88dadf3,CA_Medical_conditions_h0.06548_n996,S52,0,CA_fracture_forearm_wrist_h0.06548,1,h2_z_insignificant,,0.002,S52,0
categorical,20001,both_sexes,1052,,"Cancer code, self-reported","Code for cancer. If the participant was uncertain of the type of cancer they had had, then they described it to the interviewer (a trained nurse) who attempted to place it within the coding tree. If the cancer could not be located in the coding tree then the interviewer entered a free-text description of it. These free-text descriptions were subsequently examined by a doctor and, where possible, matched to entries in the coding tree. Free-text descriptions which could not be matched with very high probability have been marked as ""unclassifiable"".",hodgkins lymphoma / hodgkins disease,UK Biobank Assessment Centre > Verbal interview > Medical conditions,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20001-both_sexes-1052.tsv.bgz.tbi,450,207,243,EUR,1,,,,,396,,,,,,420077,,,,,,0.081169,,,,,,0.98907,,categorical-20001-both_sexes-1052.tsv.bgz,categorical-20001-both_sexes-1052.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20001-both_sexes-1052.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20001-both_sexes-1052.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20001-both_sexes-1052.tsv.bgz.tbi,527333171,1751114,2298f0096ffeaadfdc104379aa327234,6b543ccd1f3ba8da7255e532a644cca4,CA_Medical_conditions_h0.08117_n450,C81.97,0,CA_hodgkins_lymphoma_hodgkins_disease_h0.08117,1.01,h2_z_insignificant,,0.001,C81,0
categorical,20001,both_sexes,1053,,"Cancer code, self-reported","Code for cancer. If the participant was uncertain of the type of cancer they had had, then they described it to the interviewer (a trained nurse) who attempted to place it within the coding tree. If the cancer could not be located in the coding tree then the interviewer entered a free-text description of it. These free-text descriptions were subsequently examined by a doctor and, where possible, matched to entries in the coding tree. Free-text descriptions which could not be matched with very high probability have been marked as ""unclassifiable"".",non-hodgkins lymphoma,UK Biobank Assessment Centre > Verbal interview > Medical conditions,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20001-both_sexes-1053.tsv.bgz.tbi,900,398,502,EUR,1,,,,,797,,,,,,419676,,,,,,0.06384,,,,,,0.99522,,categorical-20001-both_sexes-1053.tsv.bgz,categorical-20001-both_sexes-1053.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20001-both_sexes-1053.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20001-both_sexes-1053.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20001-both_sexes-1053.tsv.bgz.tbi,534918999,1751647,b670e2b7431f3484b785011fd3dc37bf,2239433238e265a7308b49ef5b857dcb,CA_Medical_conditions_h0.06384_n900,C85.97,0,CA_non_hodgkins_lymphoma_h0.06384,1.02,h2_z_insignificant,,-0.0019,C85,0
categorical,20002,both_sexes,1117,,"Non-cancer illness code, self-reported","Code for non-cancer illness. If the participant was uncertain of the type of illness they had had, then they described it to the interviewer (a trained nurse) who attempted to place it within the coding tree. If the illness could not be located in the coding tree then the interviewer entered a free-text description of it. These free-text descriptions were subsequently examined by a doctor and, where possible, matched to entries in the coding tree. Free-text descriptions which could not be matched with very high probability have been marked as ""unclassifiable"".   Note that myasthenia gravis appears twice (under codes 1260 and 1437). Please ensure you use both codes to capture all relevant diagnoses.",other respiratory problems,UK Biobank Assessment Centre > Verbal interview > Medical conditions,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20002-both_sexes-1117.tsv.bgz.tbi,802,393,409,EUR,1,,,,,719,,,,,,419754,,,,,,0.12858,,,,,,1.0022,,categorical-20002-both_sexes-1117.tsv.bgz,categorical-20002-both_sexes-1117.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20002-both_sexes-1117.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20002-both_sexes-1117.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20002-both_sexes-1117.tsv.bgz.tbi,533799811,1751361,ce143206f50e13ac2bac51e44803a39c,504398b738d03ab1782b7e595428a29b,CA_Medical_conditions_h0.12858_n802,T17.82,0,CA_other_respiratory_problems_h0.12858,1,h2_z_insignificant,,-0.0015,J98,0
categorical,20002,both_sexes,1163,,"Non-cancer illness code, self-reported","Code for non-cancer illness. If the participant was uncertain of the type of illness they had had, then they described it to the interviewer (a trained nurse) who attempted to place it within the coding tree. If the illness could not be located in the coding tree then the interviewer entered a free-text description of it. These free-text descriptions were subsequently examined by a doctor and, where possible, matched to entries in the coding tree. Free-text descriptions which could not be matched with very high probability have been marked as ""unclassifiable"".   Note that myasthenia gravis appears twice (under codes 1260 and 1437). Please ensure you use both codes to capture all relevant diagnoses.",cholecystitis,UK Biobank Assessment Centre > Verbal interview > Medical conditions,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20002-both_sexes-1163.tsv.bgz.tbi,468,347,121,EUR,1,,,,,420,,,,,,420053,,,,,,0.2365,,,,,,0.97112,,categorical-20002-both_sexes-1163.tsv.bgz,categorical-20002-both_sexes-1163.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20002-both_sexes-1163.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20002-both_sexes-1163.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20002-both_sexes-1163.tsv.bgz.tbi,527807193,1751246,06650aae29eb55ff40c9121572f709ec,0d8f646be80e5b86136332121d8e2788,CA_Medical_conditions_h0.23650_n468,K81,0,CA_cholecystitis_h0.23650,0.994,h2_z_insignificant,,-0.0053,K81,0
categorical,20002,both_sexes,1413,,"Non-cancer illness code, self-reported","Code for non-cancer illness. If the participant was uncertain of the type of illness they had had, then they described it to the interviewer (a trained nurse) who attempted to place it within the coding tree. If the illness could not be located in the coding tree then the interviewer entered a free-text description of it. These free-text descriptions were subsequently examined by a doctor and, where possible, matched to entries in the coding tree. Free-text descriptions which could not be matched with very high probability have been marked as ""unclassifiable"".   Note that myasthenia gravis appears twice (under codes 1260 and 1437). Please ensure you use both codes to capture all relevant diagnoses.",nasal/sinus disorder,UK Biobank Assessment Centre > Verbal interview > Medical conditions,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20002-both_sexes-1413.tsv.bgz.tbi,1805,894,911,EUR,1,,,,,1606,,,,,,418867,,,,,,0.1293,,,,,,1.0132,,categorical-20002-both_sexes-1413.tsv.bgz,categorical-20002-both_sexes-1413.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20002-both_sexes-1413.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20002-both_sexes-1413.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20002-both_sexes-1413.tsv.bgz.tbi,541332171,1752191,416e9dd5be2659b63926eba7e4770d8a,4c92149c0cb21d343e6c26ca33b69bf2,CA_Medical_conditions_h0.12930_n1805,J34.9,0,CA_nasal_sinus_disorder_h0.12930,1.04,h2_z_insignificant,,-0.0007,J34,0
categorical,20002,both_sexes,1416,,"Non-cancer illness code, self-reported","Code for non-cancer illness. If the participant was uncertain of the type of illness they had had, then they described it to the interviewer (a trained nurse) who attempted to place it within the coding tree. If the illness could not be located in the coding tree then the interviewer entered a free-text description of it. These free-text descriptions were subsequently examined by a doctor and, where possible, matched to entries in the coding tree. Free-text descriptions which could not be matched with very high probability have been marked as ""unclassifiable"".   Note that myasthenia gravis appears twice (under codes 1260 and 1437). Please ensure you use both codes to capture all relevant diagnoses.",chronic sinusitis,UK Biobank Assessment Centre > Verbal interview > Medical conditions,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20002-both_sexes-1416.tsv.bgz.tbi,3013,1813,1200,EUR,1,,,,,2624,,,,,,417849,,,,,,0.053137,,,,,,1.0333,,categorical-20002-both_sexes-1416.tsv.bgz,categorical-20002-both_sexes-1416.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20002-both_sexes-1416.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20002-both_sexes-1416.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20002-both_sexes-1416.tsv.bgz.tbi,544301569,1752019,76238eed5ae441220858e640cd4a4b28,168b00bd6e715801a3bd51f0fc681359,CA_Medical_conditions_h0.05314_n3013,J32.1,0,CA_chronic_sinusitis_h0.05314,1.03,h2_z_insignificant,,0.0021,J32,0
categorical,20002,both_sexes,1453,,"Non-cancer illness code, self-reported","Code for non-cancer illness. If the participant was uncertain of the type of illness they had had, then they described it to the interviewer (a trained nurse) who attempted to place it within the coding tree. If the illness could not be located in the coding tree then the interviewer entered a free-text description of it. These free-text descriptions were subsequently examined by a doctor and, where possible, matched to entries in the coding tree. Free-text descriptions which could not be matched with very high probability have been marked as ""unclassifiable"".   Note that myasthenia gravis appears twice (under codes 1260 and 1437). Please ensure you use both codes to capture all relevant diagnoses.",psoriasis,UK Biobank Assessment Centre > Verbal interview > Medical conditions,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20002-both_sexes-1453.tsv.bgz.tbi,5419,2523,2896,"CSA,EUR",2,,,83,,4815,,,,8766,,415658,,,,0.19327,,0.10273,,,,1.0423,,1.0452,,categorical-20002-both_sexes-1453.tsv.bgz,categorical-20002-both_sexes-1453.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20002-both_sexes-1453.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20002-both_sexes-1453.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20002-both_sexes-1453.tsv.bgz.tbi,1125580663,1935182,32b7927fc17c8621a57fa3c370ea6a97,7b57b64f83aea15fc4c056e5672c2073,CA_psoriasis_h0.10273_n5419,L40.9,1,CA_psoriasis_h0.10273,1.06,h2_z_insignificant,,0.0104,L40,0
