trait_type,phenocode,pheno_sex,coding,modifier,description,description_more,coding_description,category,aws_link_tabix,n_cases_full_cohort_both_sexes,n_cases_full_cohort_females,n_cases_full_cohort_males,pops,num_pops,n_cases_AFR,n_cases_AMR,n_cases_CSA,n_cases_EAS,n_cases_EUR,n_cases_MID,n_controls_AFR,n_controls_AMR,n_controls_CSA,n_controls_EAS,n_controls_EUR,n_controls_MID,saige_heritability_AFR,saige_heritability_AMR,saige_heritability_CSA,saige_heritability_EAS,saige_heritability_EUR,saige_heritability_MID,lambda_gc_AFR,lambda_gc_AMR,lambda_gc_CSA,lambda_gc_EAS,lambda_gc_EUR.x,lambda_gc_MID,filename,filename_tabix,aws_link,wget,wget_tabix,size_in_bytes,size_in_bytes_tabix,md5_hex,md5_hex_tabix,phenocode_annotate_lst,ICD10_code,to_remove,new_pheno_annot,lambda_gc_EUR.y,phenotype_qc_EUR,pops_pass_qc,sldsc_25bin_h2_observed_EUR,ICD10_code_new,to_remove_dups
continuous,22674,both_sexes,,irnt,Mean carotid IMT (intima-medial thickness) at 150 degrees,Mean carotid IMT at 150 degrees (on right side).,,UK Biobank Assessment Centre > Physical measures > Carotid ultrasound,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/continuous-22674-both_sexes-irnt.tsv.bgz.tbi,24990,12914,12076,"AFR,EUR",2,108,,,,22623,,,,,,,,0.96367,,,,0.10488,,1.0369,,,,1.0222,,continuous-22674-both_sexes-irnt.tsv.bgz,continuous-22674-both_sexes-irnt.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-22674-both_sexes-irnt.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-22674-both_sexes-irnt.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/continuous-22674-both_sexes-irnt.tsv.bgz.tbi,948374937,1886149,86f4f08ebefecea0e5f318bd6cd4f999,30af40f4c90484d30508ad449d954ff6,CO_Carotid_ultrasound_irnt_h0.10488_n24990,,0,CO_Mean_carotid_150_degree_h0.10488,1.04,h2_z_insignificant,,0.151,not_required,0
continuous,22675,both_sexes,,irnt,Maximum carotid IMT (intima-medial thickness) at 150 degrees,Maximum carotid IMT at 150 degrees (on right side).,,UK Biobank Assessment Centre > Physical measures > Carotid ultrasound,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/continuous-22675-both_sexes-irnt.tsv.bgz.tbi,24990,12914,12076,"CSA,EUR",2,,,242,,22623,,,,,,,,,,0.82669,,0.080773,,,,1.0321,,1.0197,,continuous-22675-both_sexes-irnt.tsv.bgz,continuous-22675-both_sexes-irnt.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-22675-both_sexes-irnt.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-22675-both_sexes-irnt.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/continuous-22675-both_sexes-irnt.tsv.bgz.tbi,870359643,1869730,2c7a1a5d85f21c045f1fcfd7b01d5687,7b761c9e497ce9f1147009218c245c1d,CO_Carotid_ultrasound_irnt_h0.08077_n24990,,0,CO_Maximum_carotid_150_degree_h0.08077,1.03,h2_z_insignificant,,0.143,not_required,0
continuous,22676,both_sexes,,irnt,Minimum carotid IMT (intima-medial thickness) at 210 degrees,Minimum carotid IMT at 210 degrees (on left side).,,UK Biobank Assessment Centre > Physical measures > Carotid ultrasound,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/continuous-22676-both_sexes-irnt.tsv.bgz.tbi,24917,12899,12018,"CSA,EUR",2,,,243,,22559,,,,,,,,,,0,,0.069529,,,,0.69511,,1.0352,,continuous-22676-both_sexes-irnt.tsv.bgz,continuous-22676-both_sexes-irnt.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-22676-both_sexes-irnt.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-22676-both_sexes-irnt.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/continuous-22676-both_sexes-irnt.tsv.bgz.tbi,869398168,1869701,102375ade61861d655cf05352b90d471,453a62e0dedf6256a7796ddae0f3d916,CO_Carotid_ultrasound_irnt_h0.06953_n24917,,0,CO_Minimum_carotid_210_degree_h0.06953,1.02,not_EUR_plus_1,,0.197,not_required,0
continuous,22677,both_sexes,,irnt,Mean carotid IMT (intima-medial thickness) at 210 degrees,Mean carotid IMT at 210 degrees (on left side).,,UK Biobank Assessment Centre > Physical measures > Carotid ultrasound,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/continuous-22677-both_sexes-irnt.tsv.bgz.tbi,24917,12899,12018,"CSA,EAS,EUR",3,,,243,106,22559,,,,,,,,,,0.47047,0.85943,0.082577,,,,1.0141,1.0294,1.0313,,continuous-22677-both_sexes-irnt.tsv.bgz,continuous-22677-both_sexes-irnt.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-22677-both_sexes-irnt.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-22677-both_sexes-irnt.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/continuous-22677-both_sexes-irnt.tsv.bgz.tbi,1013092462,1923425,8bad9c6ee8785c3c49f73ef7ce66d8dc,c2f59328b7afd507bcc9638d5ee8d370,CO_Carotid_ultrasound_irnt_h0.08258_n24917,,0,CO_Mean_carotid_210_degree_h0.08258,1.03,not_EUR_plus_1,,0.239,not_required,0
continuous,22678,both_sexes,,irnt,Maximum carotid IMT (intima-medial thickness) at 210 degrees,Maximum carotid IMT at 210 degrees (on left side).,,UK Biobank Assessment Centre > Physical measures > Carotid ultrasound,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/continuous-22678-both_sexes-irnt.tsv.bgz.tbi,24917,12899,12018,"AFR,CSA,EAS,EUR",4,105,,243,106,22559,,,,,,,,0.0481,,0.49142,0,0.068122,,1.003,,0.99422,0.86221,1.0234,,continuous-22678-both_sexes-irnt.tsv.bgz,continuous-22678-both_sexes-irnt.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-22678-both_sexes-irnt.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-22678-both_sexes-irnt.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/continuous-22678-both_sexes-irnt.tsv.bgz.tbi,1293336116,2000637,96a59bee5bac7e864213b27eba4a77a6,63fe00bc3d8876278854683732bbc607,CO_Carotid_ultrasound_irnt_h0.06812_n24917,,0,CO_Maximum_carotid_210_degree_h0.06812,1.04,not_EUR_plus_1,,0.185,not_required,0
continuous,22679,both_sexes,,irnt,Minimum carotid IMT (intima-medial thickness) at 240 degrees,Minimum carotid IMT at 240 degrees (on left side).,,UK Biobank Assessment Centre > Physical measures > Carotid ultrasound,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/continuous-22679-both_sexes-irnt.tsv.bgz.tbi,24721,12800,11921,"CSA,EAS,EUR",3,,,236,106,22382,,,,,,,,,,0,0.86122,0.081146,,,,0.72442,0.99809,1.0443,,continuous-22679-both_sexes-irnt.tsv.bgz,continuous-22679-both_sexes-irnt.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-22679-both_sexes-irnt.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-22679-both_sexes-irnt.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/continuous-22679-both_sexes-irnt.tsv.bgz.tbi,1010084144,1922940,c16217545492cc289d102e4f4bace51f,b424c8b38add7f92a0d1bf6643ffe42b,CO_Carotid_ultrasound_irnt_h0.08115_n24721,,1,CO_Minimum_carotid_240_degree_h0.08115,1.03,h2_z_insignificant,,0.141,not_required,0
continuous,22680,both_sexes,,irnt,Mean carotid IMT (intima-medial thickness) at 240 degrees,Mean carotid IMT at 240 degrees (on left side).,,UK Biobank Assessment Centre > Physical measures > Carotid ultrasound,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/continuous-22680-both_sexes-irnt.tsv.bgz.tbi,24721,12800,11921,"CSA,EUR",2,,,236,,22382,,,,,,,,,,0.0759,,0.10043,,,,1.0074,,1.0521,,continuous-22680-both_sexes-irnt.tsv.bgz,continuous-22680-both_sexes-irnt.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-22680-both_sexes-irnt.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-22680-both_sexes-irnt.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/continuous-22680-both_sexes-irnt.tsv.bgz.tbi,868857722,1869534,eccc024062abe8d341e7aee17059ba01,a2d8e11a2cde791c8b30df1f9a9572ab,CO_Carotid_ultrasound_irnt_h0.10043_n24721,,0,CO_Mean_carotid_240_degree_h0.10043,1.05,not_EUR_plus_1,,0.2,not_required,0
continuous,22681,both_sexes,,irnt,Maximum carotid IMT (intima-medial thickness) at 240 degrees,Maximum carotid IMT at 240 degrees (on left side).,,UK Biobank Assessment Centre > Physical measures > Carotid ultrasound,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/continuous-22681-both_sexes-irnt.tsv.bgz.tbi,24721,12800,11921,"CSA,EUR",2,,,236,,22382,,,,,,,,,,0.64692,,0.08933,,,,1.0016,,1.0453,,continuous-22681-both_sexes-irnt.tsv.bgz,continuous-22681-both_sexes-irnt.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-22681-both_sexes-irnt.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-22681-both_sexes-irnt.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/continuous-22681-both_sexes-irnt.tsv.bgz.tbi,868761860,1869723,fd52e1f8a0db108af137f201627c7b5a,150d7839d94d13e7b945b4c5be2225c0,CO_Carotid_ultrasound_irnt_h0.08933_n24721,,0,CO_Maximum_carotid_240_degree_h0.08933,1.02,not_EUR_plus_1,,0.196,not_required,0
continuous,5096,both_sexes,,irnt,3mm weak meridian (left),This is the weak meridian of keratometry results taken at 3mm for the left eye,,UK Biobank Assessment Centre > Physical measures > Eye measures > Autorefraction,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/continuous-5096-both_sexes-irnt.tsv.bgz.tbi,105429,57023,48406,"AFR,AMR,CSA,EAS,EUR,MID",6,3187,316,3801,868,85874,538,,,,,,,0.70958,0,0.52183,0.51499,0.19705,0,1.04,0.82783,1.0477,1.0028,1.2951,0.7669,continuous-5096-both_sexes-irnt.tsv.bgz,continuous-5096-both_sexes-irnt.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-5096-both_sexes-irnt.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-5096-both_sexes-irnt.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/continuous-5096-both_sexes-irnt.tsv.bgz.tbi,1977385158,2164672,b875a03e549532ef567423eb46b3e61c,78e95047886be1f7b48c8bd315bf89e5,CO_Autorefraction_irnt_h0.19705_n105429,,0,CO_3mm_weak_meridian_left_h0.19705,1.28,PASS,"CSA,EUR",0.378,not_required,0
continuous,5097,both_sexes,,irnt,6mm weak meridian (left),This is the weak meridian of keratometry results taken at 3mm for the left eye,,UK Biobank Assessment Centre > Physical measures > Eye measures > Autorefraction,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/continuous-5097-both_sexes-irnt.tsv.bgz.tbi,91436,51121,40315,"AFR,AMR,CSA,EAS,EUR,MID",6,2654,271,3284,740,74603,457,,,,,,,0.7502,0,0.6147,0.68762,0.21033,0,1.0267,0.50573,1.0213,1.0262,1.2749,0.64871,continuous-5097-both_sexes-irnt.tsv.bgz,continuous-5097-both_sexes-irnt.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-5097-both_sexes-irnt.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-5097-both_sexes-irnt.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/continuous-5097-both_sexes-irnt.tsv.bgz.tbi,1966296854,2163135,ad5877566b90d7aaa3b89ec72621e25e,b72d3d4692951ba20d017e273467d0cd,CO_Autorefraction_irnt_h0.21033_n91436,,0,CO_6mm_weak_meridian_left_h0.21033,1.26,PASS,"CSA,EUR",0.404,not_required,0
continuous,5098,both_sexes,,irnt,6mm weak meridian (right),This is the weak meridian of keratometry results taken at 6mm for the right eye,,UK Biobank Assessment Centre > Physical measures > Eye measures > Autorefraction,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/continuous-5098-both_sexes-irnt.tsv.bgz.tbi,92147,51210,40937,"AFR,AMR,CSA,EAS,EUR,MID",6,2563,266,3249,707,75437,462,,,,,,,0.70437,0,0.60111,0.78367,0.20946,0,1.0104,0.92695,1.0317,1.012,1.2858,0.6893,continuous-5098-both_sexes-irnt.tsv.bgz,continuous-5098-both_sexes-irnt.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-5098-both_sexes-irnt.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-5098-both_sexes-irnt.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/continuous-5098-both_sexes-irnt.tsv.bgz.tbi,1966079782,2162992,eebadac62474473e63381bb71a9f94f4,660a45bf54ef9af607f4bcf322c971b1,CO_Autorefraction_irnt_h0.20946_n92147,,0,CO_6mm_weak_meridian_right_h0.20946,1.26,not_EUR_plus_1,,0.394,not_required,0
continuous,5099,both_sexes,,irnt,3mm weak meridian (right),This is the weak meridian of keratometry results taken at 3mm for the right eye,,UK Biobank Assessment Centre > Physical measures > Eye measures > Autorefraction,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/continuous-5099-both_sexes-irnt.tsv.bgz.tbi,105379,56914,48465,"AFR,AMR,CSA,EAS,EUR,MID",6,3164,315,3787,853,85881,537,,,,,,,0.64211,0,0.59017,0.51332,0.19453,0,1.0145,1.0436,1.0213,1.0196,1.2861,0.57755,continuous-5099-both_sexes-irnt.tsv.bgz,continuous-5099-both_sexes-irnt.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-5099-both_sexes-irnt.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-5099-both_sexes-irnt.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/continuous-5099-both_sexes-irnt.tsv.bgz.tbi,1977520794,2164735,211a92370b4e98378f587642279a3cf4,d460499190b46faa3d41a2b5fffc6f09,CO_Autorefraction_irnt_h0.19453_n105379,,0,CO_3mm_weak_meridian_right_h0.19453,1.31,PASS,"CSA,EUR",0.38,not_required,0
continuous,5132,both_sexes,,irnt,3mm strong meridian (right),This is the strong meridian angle of keratometry results taken at 3mm for the right eye,,UK Biobank Assessment Centre > Physical measures > Eye measures > Autorefraction,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/continuous-5132-both_sexes-irnt.tsv.bgz.tbi,105379,56914,48465,"AFR,AMR,CSA,EAS,EUR,MID",6,3164,315,3787,853,85881,537,,,,,,,0.57887,0,0.57925,0.39931,0.18959,0,1.033,0.74265,0.99667,1.0137,1.2731,0.74898,continuous-5132-both_sexes-irnt.tsv.bgz,continuous-5132-both_sexes-irnt.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-5132-both_sexes-irnt.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-5132-both_sexes-irnt.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/continuous-5132-both_sexes-irnt.tsv.bgz.tbi,1976402924,2164540,226bc47ae0dad3aa6db1ff006f21184d,f1141fac290fc713a4c411b2ef58cbf5,CO_Autorefraction_irnt_h0.18959_n105379,,0,CO_3mm_strong_meridian_right_h0.18959,1.3,PASS,"CSA,EUR",0.385,not_required,0
continuous,5133,both_sexes,,irnt,6mm strong meridian (right),This is the strong meridian angle of keratometry results taken at 6mm for the right eye,,UK Biobank Assessment Centre > Physical measures > Eye measures > Autorefraction,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/continuous-5133-both_sexes-irnt.tsv.bgz.tbi,92147,51210,40937,"AFR,CSA,EAS,EUR,MID",5,2563,,3249,707,75437,462,,,,,,,0.53638,,0.59435,0.46945,0.20912,0,1.0355,,1.038,1.0128,1.2567,0.78764,continuous-5133-both_sexes-irnt.tsv.bgz,continuous-5133-both_sexes-irnt.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-5133-both_sexes-irnt.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-5133-both_sexes-irnt.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/continuous-5133-both_sexes-irnt.tsv.bgz.tbi,1802384496,2112349,9d82caf7b968b7040da4c8e00dfa323e,1674865ec24f6c36fbd1d01fd4d422f6,CO_Autorefraction_irnt_h0.20912_n92147,,0,CO_6mm_strong_meridian_right_h0.20912,1.25,not_EUR_plus_1,,0.408,not_required,0
continuous,5134,both_sexes,,irnt,6mm strong meridian (left),[keratometry@6mm/left] strong meridian,,UK Biobank Assessment Centre > Physical measures > Eye measures > Autorefraction,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/continuous-5134-both_sexes-irnt.tsv.bgz.tbi,91436,51121,40315,"AFR,CSA,EAS,EUR,MID",5,2654,,3284,740,74603,457,,,,,,,0.66558,,0.66994,0.47615,0.20812,0,1.0174,,0.99923,1.0214,1.2471,0.66047,continuous-5134-both_sexes-irnt.tsv.bgz,continuous-5134-both_sexes-irnt.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-5134-both_sexes-irnt.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-5134-both_sexes-irnt.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/continuous-5134-both_sexes-irnt.tsv.bgz.tbi,1803012619,2112227,a3f6c6e8a837d737db0833c1686fb78e,67fb29d8f6cef96c004e173902d49e71,CO_Autorefraction_irnt_h0.20812_n91436,,0,CO_6mm_strong_meridian_left_h0.20812,1.29,PASS,"CSA,EUR",0.41,not_required,0
continuous,5135,both_sexes,,irnt,3mm strong meridian (left),This is the strong meridian angle of keratometry results taken at 3mm for the left eye,,UK Biobank Assessment Centre > Physical measures > Eye measures > Autorefraction,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/continuous-5135-both_sexes-irnt.tsv.bgz.tbi,105429,57023,48406,"AFR,AMR,CSA,EAS,EUR,MID",6,3187,316,3801,868,85874,538,,,,,,,0.62059,0,0.47658,0.43336,0.19209,0,1.0096,0.68014,1.0114,1.0242,1.3001,0.92079,continuous-5135-both_sexes-irnt.tsv.bgz,continuous-5135-both_sexes-irnt.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-5135-both_sexes-irnt.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-5135-both_sexes-irnt.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/continuous-5135-both_sexes-irnt.tsv.bgz.tbi,1977127655,2164953,f1d94b5646a5425cdad61573082cbe87,48975cac135195139b7e3516a208c843,CO_Autorefraction_irnt_h0.19209_n105429,,0,CO_3mm_strong_meridian_left_h0.19209,1.31,PASS,"CSA,EUR",0.375,not_required,0
continuous,20074,both_sexes,,irnt,Home location at assessment - east co-ordinate (rounded),"This location information is based on the postcode for the address to which the participants invitation was sent. If the participant updated their home address during their assessment centre visit, then that postcode was used as the source instead.   The location co-ordinates use the Ordnance Survey (OSGB) reference, rounded to the nearest Kilometre. This East co-ordinate needs to be used in conjunction with the North co-ordinate in ~F20075~.   For most purposes, grid co-ordinates rounded to a 1Km distance will provide sufficient information on location of residence at assessment. Research proposals that require location details to a finer level of granularity (i.e. 100m) should request ~F20033~ and ~F20034~, however special approval will be required to release the more detailed information.",,UK Biobank Assessment Centre > Recruitment > Reception,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/continuous-20074-both_sexes-irnt.tsv.bgz.tbi,479478,260254,219224,"AFR,AMR,CSA,EAS,EUR",5,6528,950,8781,2666,416564,,,,,,,,0.71069,0.5718,0.70678,0.13995,0.058223,,1.0331,1.032,1.0358,1.027,1.5862,,continuous-20074-both_sexes-irnt.tsv.bgz,continuous-20074-both_sexes-irnt.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-20074-both_sexes-irnt.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-20074-both_sexes-irnt.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/continuous-20074-both_sexes-irnt.tsv.bgz.tbi,1820074342,2115158,6e0cc461114ee4ce43197da1f393bcab,5919589bed943681bfde322c7919d1e1,CO_Reception_irnt_h0.05822_n479478,,1,CO_Reception_irnt_h0.05822,1.57,h2_z_insignificant,,0.0059,not_required,0
continuous,20075,both_sexes,,irnt,Home location at assessment - north co-ordinate (rounded),"This location information is based on the postcode for the address to which the participants invitation was sent. If the participant updated their home address during their assessment centre visit, then that postcode was used as the source instead.   The location co-ordinates use the Ordnance Survey (OSGB) reference, rounded to the nearest Kilometre. This North co-ordinate needs to be used in conjunction with the East co-ordinate in ~F20074~.   For most purposes, grid co-ordinates rounded to a 1Km distance will provide sufficient information on location of residence at assessment. Research proposals that require location details to a finer level of granularity (i.e. 100m) should request ~F20033~ and ~F20034~, however special approval will be required to release the more detailed information.",,UK Biobank Assessment Centre > Recruitment > Reception,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/continuous-20075-both_sexes-irnt.tsv.bgz.tbi,479478,260254,219224,"AFR,CSA,EAS,EUR",4,6528,,8781,2666,416564,,,,,,,,0.4683,,0.76077,0,0.053409,,1.0301,,1.0451,0.93252,1.5541,,continuous-20075-both_sexes-irnt.tsv.bgz,continuous-20075-both_sexes-irnt.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-20075-both_sexes-irnt.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-20075-both_sexes-irnt.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/continuous-20075-both_sexes-irnt.tsv.bgz.tbi,1639598101,2060045,482bc8a12439ac0ff3e9f7093f011f4c,f5ba4535dd3c0e822adddd210e9e60e2,CO_Reception_irnt_h0.05341_n479478,,1,CO_Reception_irnt_h0.05341,1.58,h2_z_insignificant,,0.014,not_required,0
continuous,3147,both_sexes,,irnt,"Heel quantitative ultrasound index (QUI), direct entry",The QUI or 'stiffness' is based on measure of the speed of sound and broadband ultrasound attenuation. Direct entry.,,UK Biobank Assessment Centre > Physical measures > Bone-densitometry of heel,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/continuous-3147-both_sexes-irnt.tsv.bgz.tbi,272756,148013,124743,"AFR,AMR,CSA,EAS,EUR,MID",6,2295,471,2635,1262,242926,714,,,,,,,0.18133,0.45804,0.5078,0.1965,0.13625,0.56248,1.0257,1.0107,0.98425,0.99095,1.5529,0.99974,continuous-3147-both_sexes-irnt.tsv.bgz,continuous-3147-both_sexes-irnt.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-3147-both_sexes-irnt.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-3147-both_sexes-irnt.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/continuous-3147-both_sexes-irnt.tsv.bgz.tbi,1988479860,2165513,6e6becdf5aa38bc671382926a61b2c54,d37cd69f9270d89c51e07658fa2833e0,CO_Bonedensitometry_of_heel_irnt_h0.13625_n272756,,0,CO_Heel_QUI_direct_entry_h0.13625,1.5,PASS,"CSA,EUR",0.295,not_required,0
continuous,4079,both_sexes,,irnt,"Diastolic blood pressure, automated reading","Blood pressure, automated reading, diastolic. Two measures of blood pressure were taken a few moments apart.  Range returned by the Omron device is is 0-255",,UK Biobank Assessment Centre > Physical measures > Blood pressure,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/continuous-4079-both_sexes-irnt.tsv.bgz.tbi,457245,247728,209517,"AFR,AMR,CSA,EAS,EUR,MID",6,6551,959,8641,2600,396667,1541,,,,,,,0.20794,0.0392,0.0746,0.12038,0.063999,0.1598,1.0186,1.0167,1.0052,0.9991,1.4837,1.0035,continuous-4079-both_sexes-irnt.tsv.bgz,continuous-4079-both_sexes-irnt.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-4079-both_sexes-irnt.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/continuous-4079-both_sexes-irnt.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/continuous-4079-both_sexes-irnt.tsv.bgz.tbi,2024724372,2171355,1d4e526ad5785703de31f75f419bc1b8,3f9269e413469082b07246927369fc90,CO_Blood_pressure_irnt_h0.06400_n457245,,0,CO_Diastolic_blood_pressure_automated_reading_h0.06400,1.46,PASS,"CSA,EUR",0.148,not_required,0
