trait_type,phenocode,pheno_sex,coding,modifier,description,description_more,coding_description,category,aws_link_tabix,n_cases_full_cohort_both_sexes,n_cases_full_cohort_females,n_cases_full_cohort_males,pops,num_pops,n_cases_AFR,n_cases_AMR,n_cases_CSA,n_cases_EAS,n_cases_EUR,n_cases_MID,n_controls_AFR,n_controls_AMR,n_controls_CSA,n_controls_EAS,n_controls_EUR,n_controls_MID,saige_heritability_AFR,saige_heritability_AMR,saige_heritability_CSA,saige_heritability_EAS,saige_heritability_EUR,saige_heritability_MID,lambda_gc_AFR,lambda_gc_AMR,lambda_gc_CSA,lambda_gc_EAS,lambda_gc_EUR.x,lambda_gc_MID,filename,filename_tabix,aws_link,wget,wget_tabix,size_in_bytes,size_in_bytes_tabix,md5_hex,md5_hex_tabix,phenocode_annotate_lst,ICD10_code,to_remove,new_pheno_annot,lambda_gc_EUR.y,phenotype_qc_EUR,pops_pass_qc,sldsc_25bin_h2_observed_EUR,ICD10_code_new,to_remove_dups
categorical,20108,both_sexes,4,,Ingredients in canned soup,This field indicates the ingredients in canned soup the participant consumed yesterday. The data is an amalgamation of 5 individual tick boxes which were asked if the participant indicated they consumed canned soup.,Pulses,Online follow-up > Diet by 24-hour recall > Soup/snacks/pastries yesterday,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20108-both_sexes-4.tsv.bgz.tbi,558,329,229,EUR,1,,,,,488,,,,,,58402,,,,,,0.12341,,,,,,1.0109,,categorical-20108-both_sexes-4.tsv.bgz,categorical-20108-both_sexes-4.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20108-both_sexes-4.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20108-both_sexes-4.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20108-both_sexes-4.tsv.bgz.tbi,527001030,1751025,800920d5de2e918e88fbb1d372c9bf1a,da08b9af35341c611a19b098dbd75b3b,CA_Soup_snacks_pastries_yesterday_h0.12341_n558,,0,CA_pulse_soup_yesterday_h0.12341,1.03,h2_z_insignificant,,-0.0117,not_found,0
categorical,20110,both_sexes,11,,Illnesses of mother,"This field contains the combined results of 2 ACE touchscreen questions, both asked ""Has/did your mother ever suffer from? (You can select more than one answer)"" for different sets of illnesses. For convenience, the illnesses were arbitrarily divided into two sets:      Group 1 : Heart disease, Stroke, High blood pressure, Chronic bronchitis/emphysema, Alzheimer's disease/dementia, Diabetes.   Group 2 : Parkinson's disease, Severe Depression, Lung cancer, Bowel cancer, Breast cancer.     If any of codes -11, -13 or -17 were selected then no additional Group 1 choices were allowed. If any of codes -21, -23 or -27 were selected then no additional Group 2 choices were allowed.  If the participant activated the Help button they were shown the message:     Answer this question for blood relations only. If you are not sure if your mother suffered from any of the listed illnesses please select Do not know. If you know your mother suffered from certain listed illnesses but are unsure about others, only select the ones you are sure about.      The information was collected from participants who indicated they were not adopted as a child, as defined by their answers to ~F1767~ and who indicated whether their natural mother was still alive or had died, as defined by their answers to ~F1835~. Note that although Prostate cancer is present in ~C1010~, participants were not presented with this option when selecting Mother illnesses.",Parkinson's disease,UK Biobank Assessment Centre > Touchscreen > Family history,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20110-both_sexes-11.tsv.bgz.tbi,7191,4146,3045,"CSA,EUR",2,,,92,,6345,,,,7149,,378212,,,,0,,0.11612,,,,1.0513,,1.0767,,categorical-20110-both_sexes-11.tsv.bgz,categorical-20110-both_sexes-11.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20110-both_sexes-11.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20110-both_sexes-11.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20110-both_sexes-11.tsv.bgz.tbi,1137135677,1938102,cca51f1c0291979685829d5d95e5cbee,f103962453c9e1ead10ca329ed70edcf,CA_Family_history_Parkinson_disease_h0.11612_n7191,G20,0,CA_Family_history_Parkinson_disease_h0.11612,1.07,h2_z_insignificant,,-0.0009,not_found,0
categorical,20110,both_sexes,3,,Illnesses of mother,"This field contains the combined results of 2 ACE touchscreen questions, both asked ""Has/did your mother ever suffer from? (You can select more than one answer)"" for different sets of illnesses. For convenience, the illnesses were arbitrarily divided into two sets:      Group 1 : Heart disease, Stroke, High blood pressure, Chronic bronchitis/emphysema, Alzheimer's disease/dementia, Diabetes.   Group 2 : Parkinson's disease, Severe Depression, Lung cancer, Bowel cancer, Breast cancer.     If any of codes -11, -13 or -17 were selected then no additional Group 1 choices were allowed. If any of codes -21, -23 or -27 were selected then no additional Group 2 choices were allowed.  If the participant activated the Help button they were shown the message:     Answer this question for blood relations only. If you are not sure if your mother suffered from any of the listed illnesses please select Do not know. If you know your mother suffered from certain listed illnesses but are unsure about others, only select the ones you are sure about.      The information was collected from participants who indicated they were not adopted as a child, as defined by their answers to ~F1767~ and who indicated whether their natural mother was still alive or had died, as defined by their answers to ~F1835~. Note that although Prostate cancer is present in ~C1010~, participants were not presented with this option when selecting Mother illnesses.",Lung cancer,UK Biobank Assessment Centre > Touchscreen > Family history,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20110-both_sexes-3.tsv.bgz.tbi,17744,9624,8120,"CSA,EAS,EUR",3,,,84,78,16046,,,,7162,2159,369219,,,,0.20306,0.0828,0.068628,,,,0.98403,1.0268,1.0882,,categorical-20110-both_sexes-3.tsv.bgz,categorical-20110-both_sexes-3.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20110-both_sexes-3.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20110-both_sexes-3.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20110-both_sexes-3.tsv.bgz.tbi,1369373574,2012211,0b387c6405b90ce8a62bf4db5a8efb5d,670b5b449230640570812688abdc5a09,CA_Family_history_Lung_cancer_h0.06863_n17744,C46.50,0,CA_Family_history_Lung_cancer_h0.06863,1.1,h2_z_insignificant,,0.0054,not_found,0
categorical,20110,both_sexes,4,,Illnesses of mother,"This field contains the combined results of 2 ACE touchscreen questions, both asked ""Has/did your mother ever suffer from? (You can select more than one answer)"" for different sets of illnesses. For convenience, the illnesses were arbitrarily divided into two sets:      Group 1 : Heart disease, Stroke, High blood pressure, Chronic bronchitis/emphysema, Alzheimer's disease/dementia, Diabetes.   Group 2 : Parkinson's disease, Severe Depression, Lung cancer, Bowel cancer, Breast cancer.     If any of codes -11, -13 or -17 were selected then no additional Group 1 choices were allowed. If any of codes -21, -23 or -27 were selected then no additional Group 2 choices were allowed.  If the participant activated the Help button they were shown the message:     Answer this question for blood relations only. If you are not sure if your mother suffered from any of the listed illnesses please select Do not know. If you know your mother suffered from certain listed illnesses but are unsure about others, only select the ones you are sure about.      The information was collected from participants who indicated they were not adopted as a child, as defined by their answers to ~F1767~ and who indicated whether their natural mother was still alive or had died, as defined by their answers to ~F1835~. Note that although Prostate cancer is present in ~C1010~, participants were not presented with this option when selecting Mother illnesses.",Bowel cancer,UK Biobank Assessment Centre > Touchscreen > Family history,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20110-both_sexes-4.tsv.bgz.tbi,22380,11847,10533,"AFR,CSA,EAS,EUR",4,138,,136,76,20101,,5266,,7118,2162,365045,,0.16046,,0.12074,0.10953,0.051164,,1.0076,,0.98058,1.0057,1.0592,,categorical-20110-both_sexes-4.tsv.bgz,categorical-20110-both_sexes-4.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20110-both_sexes-4.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20110-both_sexes-4.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20110-both_sexes-4.tsv.bgz.tbi,1864468690,2125211,f40752b822560cdda67ec9993b24b091,7bab2df44cef02f772a353a0bf3272cf,CA_Family_history_Bowel_cancer_h0.05116_n22380,K59.2,0,CA_Family_history_Bowel_cancer_h0.05116,1.09,h2_z_insignificant,,0.0041,not_found,0
categorical,20110,both_sexes,6,,Illnesses of mother,"This field contains the combined results of 2 ACE touchscreen questions, both asked ""Has/did your mother ever suffer from? (You can select more than one answer)"" for different sets of illnesses. For convenience, the illnesses were arbitrarily divided into two sets:      Group 1 : Heart disease, Stroke, High blood pressure, Chronic bronchitis/emphysema, Alzheimer's disease/dementia, Diabetes.   Group 2 : Parkinson's disease, Severe Depression, Lung cancer, Bowel cancer, Breast cancer.     If any of codes -11, -13 or -17 were selected then no additional Group 1 choices were allowed. If any of codes -21, -23 or -27 were selected then no additional Group 2 choices were allowed.  If the participant activated the Help button they were shown the message:     Answer this question for blood relations only. If you are not sure if your mother suffered from any of the listed illnesses please select Do not know. If you know your mother suffered from certain listed illnesses but are unsure about others, only select the ones you are sure about.      The information was collected from participants who indicated they were not adopted as a child, as defined by their answers to ~F1767~ and who indicated whether their natural mother was still alive or had died, as defined by their answers to ~F1835~. Note that although Prostate cancer is present in ~C1010~, participants were not presented with this option when selecting Mother illnesses.",Chronic bronchitis/emphysema,UK Biobank Assessment Centre > Touchscreen > Family history,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20110-both_sexes-6.tsv.bgz.tbi,25752,15642,10110,"AFR,AMR,CSA,EAS,EUR,MID",6,72,51,245,66,23280,55,5331,795,7025,2176,362395,1281,0.13957,0.11203,0.10265,0.16306,0.053247,0.0966,1.0031,1.0139,0.99642,1.0544,1.0685,1.0567,categorical-20110-both_sexes-6.tsv.bgz,categorical-20110-both_sexes-6.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20110-both_sexes-6.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20110-both_sexes-6.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20110-both_sexes-6.tsv.bgz.tbi,2314117694,2242236,32f25b7d2318ecae4ade9b3a2dd0abdb,4e784170f401dddedd9c162e8c515ee9,CA_Family_history_Chronic_bronchitis_emphysema_h0.05325_n25752,J43,0,CA_Family_history_Chronic_bronchitis_emphysema_h0.05325,1.07,h2_z_insignificant,,0.0099,not_found,0
categorical,20110,both_sexes,9,,Illnesses of mother,"This field contains the combined results of 2 ACE touchscreen questions, both asked ""Has/did your mother ever suffer from? (You can select more than one answer)"" for different sets of illnesses. For convenience, the illnesses were arbitrarily divided into two sets:      Group 1 : Heart disease, Stroke, High blood pressure, Chronic bronchitis/emphysema, Alzheimer's disease/dementia, Diabetes.   Group 2 : Parkinson's disease, Severe Depression, Lung cancer, Bowel cancer, Breast cancer.     If any of codes -11, -13 or -17 were selected then no additional Group 1 choices were allowed. If any of codes -21, -23 or -27 were selected then no additional Group 2 choices were allowed.  If the participant activated the Help button they were shown the message:     Answer this question for blood relations only. If you are not sure if your mother suffered from any of the listed illnesses please select Do not know. If you know your mother suffered from certain listed illnesses but are unsure about others, only select the ones you are sure about.      The information was collected from participants who indicated they were not adopted as a child, as defined by their answers to ~F1767~ and who indicated whether their natural mother was still alive or had died, as defined by their answers to ~F1835~. Note that although Prostate cancer is present in ~C1010~, participants were not presented with this option when selecting Mother illnesses.",Diabetes,UK Biobank Assessment Centre > Touchscreen > Family history,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20110-both_sexes-9.tsv.bgz.tbi,45233,25524,19709,"AFR,AMR,CSA,EAS,EUR,MID",6,1556,117,2418,452,36007,267,3975,735,5058,1811,349784,1093,0.0611,0.04,0.0393,0.0352,0.057009,0.0466,1.024,0.95193,1.0175,0.96854,1.1062,0.92224,categorical-20110-both_sexes-9.tsv.bgz,categorical-20110-both_sexes-9.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20110-both_sexes-9.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20110-both_sexes-9.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20110-both_sexes-9.tsv.bgz.tbi,2414545005,2255665,dabb8a7438521dbe6bdae78f3699412d,ec3fab9b1e6a19fbb96a6f0f5b67d1f3,CA_Family_history_h0.05701_Diabetes_n45233,E23.2,0,CA_Family_history_Diabetes_mother_h0.05701,1.12,PASS,"AFR,EUR",0.0228,not_found,0
categorical,20111,both_sexes,10,,Illnesses of siblings,"This field contains the combined results of 2 ACE touchscreen questions, both asked ""Have any of your brothers or sisters suffered from any of the following diseases? (You can select more than one answer)"" for different sets of illnesses. For convenience, the illnesses were arbitrarily divided into two sets:      Group 1 : Heart disease, Stroke, High blood pressure, Chronic bronchitis/emphysema, Alzheimer's disease/dementia, Diabetes.   Group 2 : Parkinson's disease, Severe Depression, Lung cancer, Bowel cancer, Prostate cancer, Breast cancer.     If any of codes -11, -13 or -17 were selected then no additional Group 1 choices were allowed. If any of codes -21, -23 or -27 were selected then no additional Group 2 choices were allowed.  If the participant activated the Help button they were shown the message:     Answer this question for blood relations only. Include any sisters or brothers who have died. If you are not sure if your sisters or brothers suffered from any of the listed illnesses please select Do not know. If more than one sister or brother has suffered from any of the listed illnesses, you only need to select the illness once.     The information was collected from participants who indicated they were not adopted as a child, as defined by their answers to ~F1767~ and that they had at least one natural brother or sister, as defined by their answers to ~F1873~ and ~F1883~.",Alzheimer's disease/dementia,UK Biobank Assessment Centre > Touchscreen > Family history,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20111-both_sexes-10.tsv.bgz.tbi,2171,1267,904,EUR,1,,,,,1917,,,,,,326366,,,,,,0.10308,,,,,,1.0765,,categorical-20111-both_sexes-10.tsv.bgz,categorical-20111-both_sexes-10.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20111-both_sexes-10.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20111-both_sexes-10.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20111-both_sexes-10.tsv.bgz.tbi,542211629,1751803,efbd4cff8351b49ed0654efa9ff68365,3b8b17a6776b31ae3218a726668cf5ca,CA_Family_history_h0.10308_n2171,G30.9,0,CA_Family_history_AD_siblings_h0.10308,1.04,h2_z_insignificant,,0.0026,not_found,0
categorical,20111,both_sexes,11,,Illnesses of siblings,"This field contains the combined results of 2 ACE touchscreen questions, both asked ""Have any of your brothers or sisters suffered from any of the following diseases? (You can select more than one answer)"" for different sets of illnesses. For convenience, the illnesses were arbitrarily divided into two sets:      Group 1 : Heart disease, Stroke, High blood pressure, Chronic bronchitis/emphysema, Alzheimer's disease/dementia, Diabetes.   Group 2 : Parkinson's disease, Severe Depression, Lung cancer, Bowel cancer, Prostate cancer, Breast cancer.     If any of codes -11, -13 or -17 were selected then no additional Group 1 choices were allowed. If any of codes -21, -23 or -27 were selected then no additional Group 2 choices were allowed.  If the participant activated the Help button they were shown the message:     Answer this question for blood relations only. Include any sisters or brothers who have died. If you are not sure if your sisters or brothers suffered from any of the listed illnesses please select Do not know. If more than one sister or brother has suffered from any of the listed illnesses, you only need to select the illness once.     The information was collected from participants who indicated they were not adopted as a child, as defined by their answers to ~F1767~ and that they had at least one natural brother or sister, as defined by their answers to ~F1873~ and ~F1883~.",Parkinson's disease,UK Biobank Assessment Centre > Touchscreen > Family history,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20111-both_sexes-11.tsv.bgz.tbi,2093,1181,912,"CSA,EUR",2,,,51,,1837,,,,7131,,326392,,,,0,,0.17902,,,,1.0571,,1.038,,categorical-20111-both_sexes-11.tsv.bgz,categorical-20111-both_sexes-11.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20111-both_sexes-11.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20111-both_sexes-11.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20111-both_sexes-11.tsv.bgz.tbi,1082496724,1927283,fc61da15fea04a911bcf6dc3c606ddc1,5fc9fb6a0802fb56567078c5bd3e0dcc,CA_Family_history_Parkinson_disease_h0.17902_n2093,G20,0,CA_Family_history_Parkinson_disease_h0.17902,1.03,h2_z_insignificant,,0.0039,not_found,0
categorical,20111,both_sexes,13,,Illnesses of siblings,"This field contains the combined results of 2 ACE touchscreen questions, both asked ""Have any of your brothers or sisters suffered from any of the following diseases? (You can select more than one answer)"" for different sets of illnesses. For convenience, the illnesses were arbitrarily divided into two sets:      Group 1 : Heart disease, Stroke, High blood pressure, Chronic bronchitis/emphysema, Alzheimer's disease/dementia, Diabetes.   Group 2 : Parkinson's disease, Severe Depression, Lung cancer, Bowel cancer, Prostate cancer, Breast cancer.     If any of codes -11, -13 or -17 were selected then no additional Group 1 choices were allowed. If any of codes -21, -23 or -27 were selected then no additional Group 2 choices were allowed.  If the participant activated the Help button they were shown the message:     Answer this question for blood relations only. Include any sisters or brothers who have died. If you are not sure if your sisters or brothers suffered from any of the listed illnesses please select Do not know. If more than one sister or brother has suffered from any of the listed illnesses, you only need to select the illness once.     The information was collected from participants who indicated they were not adopted as a child, as defined by their answers to ~F1767~ and that they had at least one natural brother or sister, as defined by their answers to ~F1873~ and ~F1883~.",Prostate cancer,UK Biobank Assessment Centre > Touchscreen > Family history,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20111-both_sexes-13.tsv.bgz.tbi,6214,3383,2831,"AFR,CSA,EUR",3,124,,79,,5416,,4843,,7104,,322986,,0.1247,,0.18458,,0.096,,0.99541,,1.0036,,1.0761,,categorical-20111-both_sexes-13.tsv.bgz,categorical-20111-both_sexes-13.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20111-both_sexes-13.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20111-both_sexes-13.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20111-both_sexes-13.tsv.bgz.tbi,1623798304,2056152,b999ec54c9dbd0f6676f1011dc0bd763,b21f0abda88fd0a3f3fa55adbc559b77,CA_Family_history_Prostate_cancer_h0.09600_n6214,Z12.5,0,CA_Family_history_Prostate_cancer_h0.09600,1.07,h2_z_insignificant,,0.0015,not_found,0
categorical,20111,both_sexes,3,,Illnesses of siblings,"This field contains the combined results of 2 ACE touchscreen questions, both asked ""Have any of your brothers or sisters suffered from any of the following diseases? (You can select more than one answer)"" for different sets of illnesses. For convenience, the illnesses were arbitrarily divided into two sets:      Group 1 : Heart disease, Stroke, High blood pressure, Chronic bronchitis/emphysema, Alzheimer's disease/dementia, Diabetes.   Group 2 : Parkinson's disease, Severe Depression, Lung cancer, Bowel cancer, Prostate cancer, Breast cancer.     If any of codes -11, -13 or -17 were selected then no additional Group 1 choices were allowed. If any of codes -21, -23 or -27 were selected then no additional Group 2 choices were allowed.  If the participant activated the Help button they were shown the message:     Answer this question for blood relations only. Include any sisters or brothers who have died. If you are not sure if your sisters or brothers suffered from any of the listed illnesses please select Do not know. If more than one sister or brother has suffered from any of the listed illnesses, you only need to select the illness once.     The information was collected from participants who indicated they were not adopted as a child, as defined by their answers to ~F1767~ and that they had at least one natural brother or sister, as defined by their answers to ~F1873~ and ~F1883~.",Lung cancer,UK Biobank Assessment Centre > Touchscreen > Family history,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20111-both_sexes-3.tsv.bgz.tbi,8408,4637,3771,"AFR,EUR",2,51,,,,7420,,4908,,,,321154,,0.15543,,,,0.094396,,1.0191,,,,1.056,,categorical-20111-both_sexes-3.tsv.bgz,categorical-20111-both_sexes-3.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20111-both_sexes-3.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20111-both_sexes-3.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20111-both_sexes-3.tsv.bgz.tbi,1285950527,1967789,3afc426580f444dd9bc24a18cd740424,0fc21b8853c23fb5cfd3639a05ae95a0,CA_Family_history_Lung_cancer_h0.09440_n8408,C46.50,0,CA_Family_history_Lung_cancer_h0.09440,1.05,h2_z_insignificant,,0.0029,not_found,0
categorical,20111,both_sexes,4,,Illnesses of siblings,"This field contains the combined results of 2 ACE touchscreen questions, both asked ""Have any of your brothers or sisters suffered from any of the following diseases? (You can select more than one answer)"" for different sets of illnesses. For convenience, the illnesses were arbitrarily divided into two sets:      Group 1 : Heart disease, Stroke, High blood pressure, Chronic bronchitis/emphysema, Alzheimer's disease/dementia, Diabetes.   Group 2 : Parkinson's disease, Severe Depression, Lung cancer, Bowel cancer, Prostate cancer, Breast cancer.     If any of codes -11, -13 or -17 were selected then no additional Group 1 choices were allowed. If any of codes -21, -23 or -27 were selected then no additional Group 2 choices were allowed.  If the participant activated the Help button they were shown the message:     Answer this question for blood relations only. Include any sisters or brothers who have died. If you are not sure if your sisters or brothers suffered from any of the listed illnesses please select Do not know. If more than one sister or brother has suffered from any of the listed illnesses, you only need to select the illness once.     The information was collected from participants who indicated they were not adopted as a child, as defined by their answers to ~F1767~ and that they had at least one natural brother or sister, as defined by their answers to ~F1873~ and ~F1883~.",Bowel cancer,UK Biobank Assessment Centre > Touchscreen > Family history,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20111-both_sexes-4.tsv.bgz.tbi,9160,4895,4265,"AFR,CSA,EAS,EUR",4,59,,94,50,8104,,4902,,7089,2092,320401,,0.0932,,0.13014,0.10744,0.077112,,1.0238,,1.0319,1.017,1.0458,,categorical-20111-both_sexes-4.tsv.bgz,categorical-20111-both_sexes-4.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20111-both_sexes-4.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20111-both_sexes-4.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20111-both_sexes-4.tsv.bgz.tbi,1805422919,2114778,5b40f1c7971d041f604b55e57adaaffc,20d805d366e0dc4cc7fe1e17db763d92,CA_Family_history_Bowel_cancer_h0.07711_n9160,K59.2,0,CA_Family_history_Bowel_cancer_h0.07711,1.07,h2_z_insignificant,,0.002,not_found,0
categorical,20111,both_sexes,5,,Illnesses of siblings,"This field contains the combined results of 2 ACE touchscreen questions, both asked ""Have any of your brothers or sisters suffered from any of the following diseases? (You can select more than one answer)"" for different sets of illnesses. For convenience, the illnesses were arbitrarily divided into two sets:      Group 1 : Heart disease, Stroke, High blood pressure, Chronic bronchitis/emphysema, Alzheimer's disease/dementia, Diabetes.   Group 2 : Parkinson's disease, Severe Depression, Lung cancer, Bowel cancer, Prostate cancer, Breast cancer.     If any of codes -11, -13 or -17 were selected then no additional Group 1 choices were allowed. If any of codes -21, -23 or -27 were selected then no additional Group 2 choices were allowed.  If the participant activated the Help button they were shown the message:     Answer this question for blood relations only. Include any sisters or brothers who have died. If you are not sure if your sisters or brothers suffered from any of the listed illnesses please select Do not know. If more than one sister or brother has suffered from any of the listed illnesses, you only need to select the illness once.     The information was collected from participants who indicated they were not adopted as a child, as defined by their answers to ~F1767~ and that they had at least one natural brother or sister, as defined by their answers to ~F1873~ and ~F1883~.",Breast cancer,UK Biobank Assessment Centre > Touchscreen > Family history,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20111-both_sexes-5.tsv.bgz.tbi,17192,10024,7168,"AFR,CSA,EAS,EUR,MID",5,179,,248,114,14963,71,4786,,6943,2034,313807,1178,0.16227,,0.16798,0.0344,0.066177,0.0475,0.99931,,0.99534,1.0203,1.067,1.023,categorical-20111-both_sexes-5.tsv.bgz,categorical-20111-both_sexes-5.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20111-both_sexes-5.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20111-both_sexes-5.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20111-both_sexes-5.tsv.bgz.tbi,2132483946,2193406,9387e4c496e79332c41dc6033b4dc854,47b42e035ded8435a64bb9da16408375,CA_Family_history_Breast_cancer_h0.06618_n17192,C79.81,0,CA_Family_history_Breast_cancer_h0.06618,1.08,h2_z_insignificant,,0.0064,not_found,0
categorical,20111,both_sexes,6,,Illnesses of siblings,"This field contains the combined results of 2 ACE touchscreen questions, both asked ""Have any of your brothers or sisters suffered from any of the following diseases? (You can select more than one answer)"" for different sets of illnesses. For convenience, the illnesses were arbitrarily divided into two sets:      Group 1 : Heart disease, Stroke, High blood pressure, Chronic bronchitis/emphysema, Alzheimer's disease/dementia, Diabetes.   Group 2 : Parkinson's disease, Severe Depression, Lung cancer, Bowel cancer, Prostate cancer, Breast cancer.     If any of codes -11, -13 or -17 were selected then no additional Group 1 choices were allowed. If any of codes -21, -23 or -27 were selected then no additional Group 2 choices were allowed.  If the participant activated the Help button they were shown the message:     Answer this question for blood relations only. Include any sisters or brothers who have died. If you are not sure if your sisters or brothers suffered from any of the listed illnesses please select Do not know. If more than one sister or brother has suffered from any of the listed illnesses, you only need to select the illness once.     The information was collected from participants who indicated they were not adopted as a child, as defined by their answers to ~F1767~ and that they had at least one natural brother or sister, as defined by their answers to ~F1873~ and ~F1883~.",Chronic bronchitis/emphysema,UK Biobank Assessment Centre > Touchscreen > Family history,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20111-both_sexes-6.tsv.bgz.tbi,10618,6637,3981,"AFR,CSA,EUR",3,65,,152,,9442,,4902,,7038,,319366,,0.0631,,0.11928,,0.069926,,0.98747,,1.0174,,1.0691,,categorical-20111-both_sexes-6.tsv.bgz,categorical-20111-both_sexes-6.tsv.bgz.tbi,https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20111-both_sexes-6.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files/categorical-20111-both_sexes-6.tsv.bgz,wget https://pan-ukb-us-east-1.s3.amazonaws.com/sumstats_flat_files_tabix/categorical-20111-both_sexes-6.tsv.bgz.tbi,1617499421,2054141,d6d1b954435e8a45cf8e3c05ab12c398,e7665f6620303c768aa5205f3a22303e,CA_Family_history_Chronic_bronchitis_h0.06993_n10618,J43,0,CA_Family_history_Chronic_bronchitis_h0.06993,1.04,h2_z_insignificant,,0.0095,not_found,0
